AvgLatitude,AvgLongitude,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,IncidentsCar,IncidentsMPV,IncidentsLDT,IncidentsMDT,IncidentsHDT,IncidentsOther,Geohash
43.734390000000005,-79.24801,43.73383,-79.2485,43.7352,-79.24713,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,2,0,0,1,0,dpz8u9t
43.78458,-79.48161999999999,43.78326,-79.48196,43.78464,-79.48059,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,2,0,1,0,dpz3p6e
43.69801,-79.40581,43.69675,-79.40643,43.69812,-79.40505999999999,Toronto,,Ontario,Canada,CA-ON,0.0003,3,2,0,0,0,1,0,dpz894f
43.66565,-79.48543000000001,43.66516,-79.48608,43.66653,-79.48470999999999,Toronto,,Ontario,Canada,CA-ON,0.0004,3,1,1,0,0,1,0,dpz2rm0
43.68665,-79.39908,43.685759999999995,-79.39957,43.687129999999996,-79.39819,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,1,0,0,1,0,dpz890z
43.76625,-79.56442,43.765409999999996,-79.56573,43.76678,-79.56436,Toronto,,Ontario,Canada,CA-ON,0.0001,4,0,0,0,1,1,2,dpz2vrq
43.66689,-79.44566999999999,43.66653,-79.44626,43.66791,-79.44489,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,1,0,1,0,dpz82jm
43.69986,-79.42941,43.699490000000004,-79.42978000000001,43.70087,-79.42841,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,0,1,2,dpz88e3
43.77618,-79.41463,43.77502,-79.41467,43.7764,-79.4133,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,1,1,1,dpz90ch
43.6619,-79.37257,43.66104,-79.37347,43.662409999999994,-79.3721,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz83u6
43.6941,-79.45756,43.693999999999996,-79.45862,43.695370000000004,-79.45724,Toronto,,Ontario,Canada,CA-ON,0.0005,8,0,1,0,5,1,1,dpz2xfk
43.81454,-79.23599,43.81348,-79.23615,43.81485,-79.23477,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,1,0,1,0,dpz9kbn
43.70462,-79.26959000000001,43.70361,-79.27048,43.70499,-79.2691,Toronto,,Ontario,Canada,CA-ON,0.0005,5,0,0,0,1,1,3,dpz8shj
43.80852,-79.22051,43.80798,-79.22104,43.80936,-79.21967,Toronto,,Ontario,Canada,CA-ON,0.0003,3,1,0,0,0,1,1,dpz9jr1
43.65634,-79.38401999999999,43.65555,-79.38446,43.65692,-79.38309,Toronto,,Ontario,Canada,CA-ON,0.0008,4,2,0,0,0,1,1,dpz83e6
43.69287,-79.35785,43.69263,-79.35837,43.693999999999996,-79.35699,Toronto,,Ontario,Canada,CA-ON,0.0002,4,0,2,1,0,1,0,dpz8d4j
43.7107,-79.47023,43.71048,-79.47098000000001,43.71185,-79.4696,Toronto,,Ontario,Canada,CA-ON,0.0003,7,1,2,1,0,1,2,dpz2xt7
43.782270000000004,-79.29224,43.781890000000004,-79.29245,43.78326,-79.29108000000001,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,1,0,1,0,dpz95dm
43.673140000000004,-79.36903000000001,43.67203,-79.36935,43.6734,-79.36798,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,1,0,1,0,dpz83ym
43.736000000000004,-79.34654,43.7352,-79.34738,43.73657,-79.34600999999999,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,1,0,1,0,dpz8f3v
43.72538,-79.31364,43.72421,-79.31442,43.725590000000004,-79.31305,Toronto,,Ontario,Canada,CA-ON,0.0003,10,0,3,1,3,1,2,dpz8epv
43.70732,-79.41006,43.70636,-79.41055,43.70773,-79.40918,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,0,1,1,1,dpz88ux
43.65596,-79.36868,43.65555,-79.36935,43.65692,-79.36798,Toronto,,Ontario,Canada,CA-ON,0.0004,3,0,1,1,0,1,0,dpz83gm
43.73895,-79.51294,43.73795,-79.51355,43.73932,-79.51218,Toronto,,Ontario,Canada,CA-ON,0.0004,3,1,0,0,0,1,1,dpz2ydk
43.73737,-79.56501999999999,43.73657,-79.56573,43.73795,-79.56436,Toronto,,Ontario,Canada,CA-ON,0.0006,3,1,0,1,0,1,0,dpz2v6n
43.640029999999996,-79.44131999999999,43.639070000000004,-79.44214000000001,43.640440000000005,-79.44077,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz8222
43.71508,-79.33669,43.7146,-79.33776999999999,43.71597,-79.3364,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,1,1,0,dpz8dwh
43.7649,-79.38753,43.76404,-79.38858,43.765409999999996,-79.38721,Toronto,,Ontario,Canada,CA-ON,0.0006,8,4,1,2,0,1,0,dpz8crp
43.76851,-79.33264,43.768159999999995,-79.33365,43.769529999999996,-79.33228000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,0,1,0,1,0,dpz8fxz
43.628859999999996,-79.51692,43.62808,-79.51767,43.629459999999995,-79.5163,Toronto,,Ontario,Canada,CA-ON,0.0003,8,0,2,4,1,1,0,dpz2nw3
43.7375,-79.48461999999999,43.73657,-79.48470999999999,43.73795,-79.48334,Toronto,,Ontario,Canada,CA-ON,0.0003,5,1,2,0,0,1,1,dpz2z61
43.657579999999996,-79.3425,43.65692,-79.34326,43.65829,-79.34189,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz86e8
43.75799,-79.51313,43.75717,-79.51355,43.75854,-79.51218,Toronto,,Ontario,Canada,CA-ON,0.0002,7,0,2,0,1,1,3,dpz2ytu
43.79511,-79.41931,43.79425,-79.42017,43.79562,-79.41879,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,0,0,2,1,0,dpz90u8
43.73447,-79.35597,43.73383,-79.35699,43.7352,-79.35562,Toronto,,Ontario,Canada,CA-ON,0.0004,14,4,5,2,0,1,2,dpz8f1w
43.64775,-79.38243,43.64731,-79.38309,43.64868,-79.38171,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,2,0,1,0,dpz839g
43.67106,-79.38351999999999,43.67065,-79.38446,43.67203,-79.38309,Toronto,,Ontario,Canada,CA-ON,0.0004,5,1,0,2,0,1,1,dpz83w4
43.65478,-79.36974000000001,43.65417,-79.37073000000001,43.65555,-79.36935,Toronto,,Ontario,Canada,CA-ON,0.0005,3,0,1,1,0,1,0,dpz83gh
43.65202,-79.37994,43.65143,-79.38034,43.6528,-79.37897,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,1,0,1,1,0,dpz83dt
43.61381,-79.55988,43.61298,-79.56024000000001,43.61435,-79.55887,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,0,1,1,dpz2jed
43.77302,-79.3895,43.77228,-79.38995,43.77365,-79.38858,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz912w
43.63106,-79.55709,43.630829999999996,-79.5575,43.6322,-79.55611999999999,Toronto,,Ontario,Canada,CA-ON,0.0002,5,0,1,0,0,1,3,dpz2jwu
43.78395,-79.23459,43.78326,-79.23477,43.78464,-79.2334,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,1,0,1,0,dpz9hfx
43.6894,-79.28765,43.68851,-79.28833,43.68988,-79.28696,Toronto,,Ontario,Canada,CA-ON,0.0002,4,0,0,0,3,1,0,dpz8ec2
43.78678,-79.27235999999999,43.78601,-79.27322,43.78738,-79.27185,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,2,0,0,1,0,dpz9h55
43.683679999999995,-79.32361,43.683009999999996,-79.32404,43.68439,-79.32266,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz8dbq
43.67507,-79.40143,43.67477,-79.40231,43.67615,-79.40094,Toronto,,Ontario,Canada,CA-ON,0.0003,8,0,3,2,1,1,1,dpz83nv
43.78228,-79.25501,43.781890000000004,-79.25537,43.78326,-79.25399999999999,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz9hd2
43.70554,-79.42396,43.70499,-79.42429,43.70636,-79.42291,Toronto,,Ontario,Canada,CA-ON,0.0003,3,1,1,0,0,1,0,dpz88sm
43.65985,-79.51246,43.65967,-79.51355,43.66104,-79.51218,Toronto,,Ontario,Canada,CA-ON,0.0003,4,0,0,1,1,1,1,dpz2qsh
43.77114,-79.45648,43.7709,-79.45724,43.77228,-79.45586999999999,Toronto,,Ontario,Canada,CA-ON,0.0003,6,0,0,1,1,1,3,dpz3pbm
43.75053,-79.48765999999999,43.75031,-79.48883000000001,43.75168,-79.48746,Toronto,,Ontario,Canada,CA-ON,0.0008,3,0,0,0,0,1,2,dpz2zhw
43.65934,-79.36595,43.65829,-79.36661,43.65967,-79.36523000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz83gz
43.63916,-79.58445,43.639070000000004,-79.58496,43.640440000000005,-79.58359,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,1,1,0,dpz2m02
43.76878,-79.37848000000001,43.768159999999995,-79.37897,43.769529999999996,-79.37759,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,1,1,0,dpz8cxy
43.78,-79.41421,43.779140000000005,-79.41467,43.78052,-79.4133,Toronto,,Ontario,Canada,CA-ON,0.0006,4,0,1,1,0,1,1,dpz90cu
43.67821,-79.4731,43.67752,-79.47372,43.67889,-79.47235,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,1,1,1,dpz2rx3
43.754740000000005,-79.25099,43.75443,-79.25125,43.7558,-79.24988,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,0,1,1,dpz8ut7
43.67388,-79.38361,43.6734,-79.38446,43.67477,-79.38309,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,2,0,1,0,dpz83wd
43.695879999999995,-79.47514,43.695370000000004,-79.47646999999999,43.69675,-79.4751,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,1,1,1,dpz2x6x
43.64702,-79.40548000000001,43.64594,-79.40643,43.64731,-79.40505999999999,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,0,1,1,dpz831d
43.674209999999995,-79.53636,43.6734,-79.5369,43.67477,-79.53551999999999,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz2qne
43.73012,-79.53654,43.72971,-79.5369,43.73108,-79.53551999999999,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,0,1,1,dpz2y0g
43.785470000000004,-79.27914,43.78464,-79.28009,43.78601,-79.27871999999999,Toronto,,Ontario,Canada,CA-ON,0.0002,3,1,0,1,0,1,0,dpz95fy
43.61808,-79.53878,43.6171,-79.53964,43.61847,-79.53827,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,2,0,0,1,0,dpz2nh3
43.75463,-79.35200999999999,43.75443,-79.35287,43.7558,-79.3515,Toronto,,Ontario,Canada,CA-ON,0.0002,4,1,0,0,1,1,1,dpz8fm3
43.67726,-79.49616,43.67615,-79.49707,43.67752,-79.4957,Toronto,,Ontario,Canada,CA-ON,0.0002,4,0,1,0,2,1,0,dpz2rp0
43.70856,-79.31271,43.70773,-79.31305,43.709109999999995,-79.31168000000001,Toronto,,Ontario,Canada,CA-ON,0.0005,3,0,1,0,1,1,0,dpz8ehy
43.786390000000004,-79.16218,43.78601,-79.16336,43.78738,-79.16199,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,0,1,1,dpz9ne5
43.73897,-79.43436,43.73795,-79.43526999999999,43.73932,-79.4339,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,0,1,1,1,0,dpz8b6m
43.75618,-79.43503,43.7558,-79.43526999999999,43.75717,-79.4339,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,0,1,2,dpz8bmt
43.7754,-79.34699,43.77502,-79.34738,43.7764,-79.34600999999999,Toronto,,Ontario,Canada,CA-ON,0.0002,4,2,0,1,0,1,0,dpz943j
43.73607,-79.56244000000001,43.7352,-79.56299,43.73657,-79.56161,Toronto,,Ontario,Canada,CA-ON,0.0002,3,1,1,0,0,1,0,dpz2v9b
43.675329999999995,-79.41555,43.67477,-79.41605,43.67615,-79.41467,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,1,0,0,1,0,dpz82yg
43.666959999999996,-79.40396,43.66653,-79.40505999999999,43.66791,-79.40369,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,0,0,1,1,0,dpz83j7
43.62621,-79.5291,43.62534,-79.53003000000001,43.626709999999996,-79.52866,Toronto,,Ontario,Canada,CA-ON,0.0003,8,3,2,0,2,1,0,dpz2nmb
43.706590000000006,-79.40021,43.70636,-79.40094,43.70773,-79.39957,Toronto,,Ontario,Canada,CA-ON,0.0003,6,2,0,3,0,1,0,dpz89hw
43.77152,-79.36433000000001,43.7709,-79.36523000000001,43.77228,-79.36386,Toronto,,Ontario,Canada,CA-ON,0.0004,14,4,4,2,2,1,1,dpz9402
43.653999999999996,-79.3914,43.6528,-79.3927,43.65417,-79.39133000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,1,1,dpz836u
43.75796,-79.29981,43.75717,-79.30069,43.75854,-79.29932,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,0,1,1,0,dpz8gmz
43.618840000000006,-79.51048,43.61847,-79.5108,43.61984,-79.50943000000001,Toronto,,Ontario,Canada,CA-ON,0.0003,3,1,1,0,0,1,0,dpz2nsw
43.63817,-79.53863,43.6377,-79.53964,43.639070000000004,-79.53827,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,0,0,1,1,0,dpz2q01
43.64658,-79.39208,43.64594,-79.3927,43.64731,-79.39133000000001,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,1,1,0,dpz833s
43.7507,-79.20496,43.75031,-79.20593000000001,43.75168,-79.20456,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,1,0,1,0,dpz8vss
43.77308,-79.44255,43.77228,-79.44351,43.77365,-79.44214000000001,Toronto,,Ontario,Canada,CA-ON,0.0004,6,0,0,0,4,1,1,dpz900x
43.72054,-79.30089,43.72009,-79.30206,43.721470000000004,-79.30069,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,1,1,0,dpz8ern
43.77734,-79.31384,43.7764,-79.31442,43.777770000000004,-79.31305,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,1,0,0,1,0,dpz951m
43.66863,-79.39443,43.66791,-79.39545,43.66928,-79.39407,Toronto,,Ontario,Canada,CA-ON,0.0007,4,0,2,1,0,1,0,dpz83md
43.664229999999996,-79.38627,43.663790000000006,-79.38721,43.66516,-79.38583,Toronto,,Ontario,Canada,CA-ON,0.0002,3,1,1,0,0,1,0,dpz83sb
43.74811,-79.46235,43.74756,-79.46274,43.74893,-79.46136,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,1,1,0,dpz2zu1
43.75824,-79.31362,43.75717,-79.31442,43.75854,-79.31305,Toronto,,Ontario,Canada,CA-ON,0.0006,8,1,2,3,0,1,1,dpz8gjv
43.7053,-79.49450999999999,43.70499,-79.4957,43.70636,-79.49432,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,0,1,0,1,1,dpz2xh3
43.72579,-79.29711,43.725590000000004,-79.29794,43.72696,-79.29656999999999,Toronto,,Ontario,Canada,CA-ON,0.0003,4,1,0,0,0,1,2,dpz8g81
43.70435,-79.39754,43.70361,-79.39819,43.70499,-79.39681999999999,Toronto,,Ontario,Canada,CA-ON,0.0002,8,2,1,2,1,1,1,dpz89k0
43.76513,-79.41207,43.76404,-79.4133,43.765409999999996,-79.41193,Toronto,,Ontario,Canada,CA-ON,0.0002,3,1,0,0,0,1,1,dpz8bzj
43.654759999999996,-79.37644,43.65417,-79.37759,43.65555,-79.37621999999999,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,1,0,0,1,0,dpz83ep
43.62585,-79.51566,43.62534,-79.5163,43.626709999999996,-79.51491999999999,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,0,0,1,1,dpz2ntf
43.81681,-79.22825999999999,43.81622,-79.22928,43.8176,-79.22791,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,1,0,1,0,dpz9m0e
43.64698,-79.39595,43.64594,-79.39681999999999,43.64731,-79.39545,Toronto,,Ontario,Canada,CA-ON,0.0003,4,1,1,0,1,1,0,dpz8339
43.665859999999995,-79.49006,43.66516,-79.4902,43.66653,-79.48883000000001,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,1,1,1,dpz2rjj
43.67157,-79.46761,43.67065,-79.46823,43.67203,-79.46686,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,1,0,0,1,1,dpz2rwj
43.61246,-79.56141,43.6116,-79.56161,43.61298,-79.56024000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,0,0,1,2,dpz2je3
43.64857,-79.60625999999999,43.64731,-79.60693,43.64868,-79.60556,Toronto,,Ontario,Canada,CA-ON,0.0001,2,0,0,1,0,1,0,dpz2k9b
43.6455,-79.37864,43.64456,-79.37897,43.64594,-79.37759,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,0,0,1,1,dpz839q
43.64642,-79.5599,43.64594,-79.56024000000001,43.64731,-79.55887,Toronto,,Ontario,Canada,CA-ON,0.0004,3,0,2,0,0,1,0,dpz2m9d
43.69658,-79.5941,43.695370000000004,-79.59456999999999,43.69675,-79.5932,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,0,1,2,dpz2sf9
43.647659999999995,-79.40408000000001,43.64731,-79.40505999999999,43.64868,-79.40369,Toronto,,Ontario,Canada,CA-ON,0.0002,9,0,2,5,1,1,0,dpz831g
43.632909999999995,-79.55490999999999,43.6322,-79.55611999999999,43.63358,-79.55475,Toronto,,Ontario,Canada,CA-ON,0.0003,6,0,2,1,2,1,0,dpz2jxj
43.66545,-79.43772,43.66516,-79.43802,43.66653,-79.43665,Toronto,,Ontario,Canada,CA-ON,0.0004,5,0,1,0,1,1,2,dpz82m5
43.66145,-79.40964,43.66104,-79.41055,43.662409999999994,-79.40918,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,2,0,0,1,0,dpz82ur
43.68432,-79.59439,43.683009999999996,-79.59456999999999,43.68439,-79.5932,Toronto,,Ontario,Canada,CA-ON,0.0004,3,0,0,0,1,1,1,dpz2sb3
43.6291,-79.49041,43.62808,-79.49158,43.629459999999995,-79.4902,Toronto,,Ontario,Canada,CA-ON,0.0007,7,1,3,0,0,1,2,dpz2pnk
43.71001,-79.39695,43.709109999999995,-79.39819,43.71048,-79.39681999999999,Toronto,,Ontario,Canada,CA-ON,0.0005,4,0,0,0,2,1,1,dpz89m0
43.69697,-79.37176,43.69675,-79.3721,43.69812,-79.37073000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,1,1,0,dpz89fg
43.63883,-79.38686,43.6377,-79.38721,43.639070000000004,-79.38583,Toronto,,Ontario,Canada,CA-ON,0.0002,3,1,0,0,1,1,0,dpz8380
43.64498,-79.52359,43.64456,-79.52454,43.64594,-79.52316,Toronto,,Ontario,Canada,CA-ON,0.0004,14,4,3,2,0,1,4,dpz2q3k
43.687909999999995,-79.47446,43.687129999999996,-79.4751,43.68851,-79.47372,Toronto,,Ontario,Canada,CA-ON,0.0014,5,0,1,3,0,1,0,dpz2x90
43.757329999999996,-79.51709,43.75717,-79.51767,43.75854,-79.5163,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,1,0,1,1,dpz2ytc
43.68362,-79.39224,43.683009999999996,-79.3927,43.68439,-79.39133000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,3,1,1,0,0,1,0,dpz892k
43.65194,-79.36865999999999,43.65143,-79.36935,43.6528,-79.36798,Toronto,,Ontario,Canada,CA-ON,0.0002,3,1,1,0,0,1,0,dpz83ft
43.77994,-79.25461,43.779140000000005,-79.25537,43.78052,-79.25399999999999,Toronto,,Ontario,Canada,CA-ON,0.0003,5,1,1,0,0,1,2,dpz9h9b
43.65718,-79.44825,43.65692,-79.44901,43.65829,-79.44763,Toronto,,Ontario,Canada,CA-ON,0.0002,6,0,1,1,1,1,2,dpz825e
43.77115,-79.25595,43.7709,-79.25674000000001,43.77228,-79.25537,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,0,1,1,dpz9h2r
43.70831,-79.39324,43.70773,-79.39407,43.709109999999995,-79.3927,Toronto,,Ontario,Canada,CA-ON,0.0002,5,0,1,0,1,1,2,dpz89kg
43.68184,-79.46778,43.68164,-79.46823,43.683009999999996,-79.46686,Toronto,,Ontario,Canada,CA-ON,0.0002,4,0,1,1,1,1,0,dpz2x8j
43.73706,-79.24635,43.73657,-79.24713,43.73795,-79.24576,Toronto,,Ontario,Canada,CA-ON,0.0001,9,2,2,4,0,1,0,dpz8udn
43.65667,-79.37439,43.65555,-79.37485,43.65692,-79.37347,Toronto,,Ontario,Canada,CA-ON,0.0011,4,0,0,1,1,1,1,dpz83g3
43.703990000000005,-79.47689,43.70361,-79.47784,43.70499,-79.47646999999999,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,0,0,2,1,0,dpz2xkn
43.7828,-79.40198000000001,43.781890000000004,-79.40231,43.78326,-79.40094,Toronto,,Ontario,Canada,CA-ON,0.0002,5,0,0,0,3,1,1,dpz914m
43.754090000000005,-79.31389,43.75305,-79.31442,43.75443,-79.31305,Toronto,,Ontario,Canada,CA-ON,0.0002,5,0,1,2,1,1,0,dpz8gjj
43.64926,-79.39375,43.64868,-79.39407,43.65005,-79.3927,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,0,2,1,0,dpz8365
43.69863,-79.42676,43.69812,-79.42703,43.699490000000004,-79.42566,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,1,0,1,0,dpz88e5
43.65103,-79.5263,43.65005,-79.52728,43.65143,-79.52591,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,1,1,0,1,0,dpz2q66
43.792609999999996,-79.24481,43.7915,-79.24576,43.79288,-79.24438,Toronto,,Ontario,Canada,CA-ON,0.0003,5,1,0,0,0,1,3,dpz9hsp
43.67803,-79.44315,43.67752,-79.44351,43.67889,-79.44214000000001,Toronto,,Ontario,Canada,CA-ON,0.0001,6,2,1,2,0,1,0,dpz82pr
43.60387,-79.53775,43.603359999999995,-79.53827,43.60474,-79.5369,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,1,1,0,1,0,dpz2n1f
43.82481,-79.28586999999999,43.824459999999995,-79.28696,43.82584,-79.28558000000001,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,0,0,1,1,1,dpz97f1
43.67622,-79.35879,43.67615,-79.35974,43.67752,-79.35837,Toronto,,Ontario,Canada,CA-ON,0.0004,7,3,2,1,0,1,0,dpz86ph
43.6408,-79.43694,43.640440000000005,-79.43802,43.64182,-79.43665,Toronto,,Ontario,Canada,CA-ON,0.0003,6,0,2,1,0,1,2,dpz822e
43.66548,-79.46906,43.66516,-79.4696,43.66653,-79.46823,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,2,0,0,1,0,dpz2rth
43.69186,-79.59776,43.69125,-79.59869,43.69263,-79.59732,Toronto,,Ontario,Canada,CA-ON,0.0007,3,1,1,0,0,1,0,dpz2s9y
43.716359999999995,-79.44503,43.71597,-79.44626,43.71735,-79.44489,Toronto,,Ontario,Canada,CA-ON,0.0004,3,0,0,1,0,1,1,dpz88nm
43.63581,-79.40274000000001,43.63495,-79.40369,43.63632,-79.40231,Toronto,,Ontario,Canada,CA-ON,0.0003,5,0,1,1,1,1,1,dpz81ps
43.707359999999994,-79.42692,43.70636,-79.42703,43.70773,-79.42566,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,2,0,1,0,dpz88se
43.64747,-79.51111999999999,43.64731,-79.51218,43.64868,-79.5108,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,1,0,0,1,1,dpz2q9v
43.794140000000006,-79.43767,43.79288,-79.43802,43.79425,-79.43665,Toronto,,Ontario,Canada,CA-ON,0.0005,7,0,2,0,1,1,3,dpz90k7
43.69417,-79.45714,43.693999999999996,-79.45724,43.695370000000004,-79.45586999999999,Toronto,,Ontario,Canada,CA-ON,0.0004,6,0,2,1,2,1,0,dpz2xfm
43.712109999999996,-79.46669,43.71185,-79.46686,43.713229999999996,-79.46548,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,1,1,0,dpz2xtw
43.65685,-79.55570999999999,43.65555,-79.55611999999999,43.65692,-79.55475,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,1,0,1,1,dpz2mem
43.79455,-79.34676,43.79425,-79.34738,43.79562,-79.34600999999999,Toronto,,Ontario,Canada,CA-ON,0.0006,3,0,1,0,0,2,0,dpz94kt
43.754220000000004,-79.24493000000001,43.75305,-79.24576,43.75443,-79.24438,Toronto,,Ontario,Canada,CA-ON,0.0004,3,0,0,0,0,2,1,dpz8utp
43.64949,-79.38637,43.64868,-79.38721,43.65005,-79.38583,Toronto,,Ontario,Canada,CA-ON,0.0005,12,4,4,0,1,2,1,dpz83d0
43.69205,-79.48921,43.69125,-79.4902,43.69263,-79.48883000000001,Toronto,,Ontario,Canada,CA-ON,0.0018,11,0,5,0,0,2,4,dpz2x1v
43.61949,-79.51755,43.61847,-79.51767,43.61984,-79.5163,Toronto,,Ontario,Canada,CA-ON,0.0002,5,0,1,1,0,2,1,dpz2ns9
43.75293,-79.36196,43.75168,-79.36249000000001,43.75305,-79.36111,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,0,0,2,1,dpz8fhf
43.76781,-79.27119,43.76678,-79.27185,43.768159999999995,-79.27048,Toronto,,Ontario,Canada,CA-ON,0.0002,7,1,1,0,0,2,3,dpz8ups
43.7052,-79.40587,43.70499,-79.40643,43.70636,-79.40505999999999,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,0,2,1,dpz89h6
43.82821,-79.28730999999999,43.82721,-79.28833,43.82858,-79.28696,Toronto,,Ontario,Canada,CA-ON,0.0003,4,1,0,1,0,2,0,dpz97f8
43.75761,-79.35347,43.75717,-79.35425,43.75854,-79.35287,Toronto,,Ontario,Canada,CA-ON,0.0006,3,0,0,0,0,2,1,dpz8fmb
43.65683,-79.52034,43.65555,-79.52042,43.65692,-79.51904,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,1,0,0,2,0,dpz2q7r
43.74508,-79.58277,43.74481,-79.58359,43.746190000000006,-79.58221,Toronto,,Ontario,Canada,CA-ON,0.0003,3,1,0,0,0,2,0,dpz2v59
43.66173,-79.42523,43.66104,-79.42566,43.662409999999994,-79.42429,Toronto,,Ontario,Canada,CA-ON,0.0003,3,0,0,0,1,2,0,dpz82sk
43.65746,-79.38133,43.65692,-79.38171,43.65829,-79.38034,Toronto,,Ontario,Canada,CA-ON,0.0001,3,0,0,0,0,2,1,dpz83es
43.71891,-79.60195999999999,43.718720000000005,-79.60280999999999,43.72009,-79.60144,Toronto,,Ontario,Canada,CA-ON,0.0002,3,0,0,0,0,2,1,dpz2swg
43.63625,-79.40032,43.63495,-79.40094,43.63632,-79.39957,Toronto,,Ontario,Canada,CA-ON,0.0002,5,1,1,1,0,2,0,dpz81pw
